laser_W,scan_mm_s,pulse_kHz,n_passes,plasma_s,n_cycles,mask_um,wafer_um,duty_cycle,beol_k,beol_thickness_um,pulse_regime_code,street_width_um,die_strength_MPa,HAZ_depth_um,throughput_mm2_s,delamination_risk
9.327840925511637,334.5513419193511,193.7614002769088,5,2749.5397036974214,100,12.767463034513675,393.750514957533,0.8533423285480034,3.123021984373278,9.107919095292,1,19.524938147743864,381.8177834494736,3.0354013058154536,0.21035528118169827,0.007099412099355662
9.251962540371661,330.8791795946363,130.38483943686714,1,2881.45979599575,80,4.867074063086452,259.3528606254938,0.4725602942186735,2.8441424406355216,7.551876345171962,2,20.023902131131,1215.9558626266014,0.33308656095142936,0.22588299134798995,0.008641265662489945
22.38255265229546,378.2845411249831,79.32237694648946,2,3515.512249833336,10,12.030674094567047,340.44075682936284,0.5378683899728394,2.6091062791705557,4.066195200620295,1,20.32342638151756,446.729717254303,2.3292248309040766,0.20427093806018332,0.06359503821044987
19.393052280476304,325.36498946959597,190.48491252114408,5,1094.3479561980105,30,17.907859186593186,360.5231863325757,0.14343903550170578,2.13698085242712,7.090269228795679,2,19.136348034090616,624.5176176941958,0.9095535412756278,0.6191883361437431,0.008454785119975475
10.426679526803156,130.05307794911346,132.6567493689957,5,1175.451444405764,30,16.14549816670156,332.9599772792209,0.4585019959884119,2.2999298122860834,4.216967115495662,0,17.659247802721737,140.50282032703748,18.85703536123808,0.5545859262824068,0.6194074305913174
21.8941860486865,323.31157919001373,108.09423725778109,2,2375.7083496423315,50,8.78550557547133,138.70037974909198,0.5911739911173579,2.840980956303146,6.88638751137447,0,22.564730409701472,154.25930400200494,15.095700646787183,0.27744194189848886,0.3372500147591421
26.880706342549296,476.68246221195454,89.27960237809059,1,636.3042470165781,30,6.106108380258725,389.36172035697547,0.9079285916057935,3.4331303060814617,6.830957261926022,1,20.30424223814717,482.28402758688964,2.041276392172845,0.9197948152645541,0.0
15.992486249138283,409.4224913237196,125.140693548273,4,1487.78054102824,20,12.764983069647892,78.6257815991052,0.11236407275483073,2.5376150813948835,8.097577374873758,1,19.012610121207167,359.70820455732013,2.941461802430479,0.4887845533907136,0.006665605620356896
8.807374071220348,179.7215636428,114.83974465193991,2,2136.447358862701,10,16.259061106805888,350.6616829064611,0.3844044871842167,2.663709134485693,6.754996820102071,1,18.395548883814577,407.9968141170221,2.347478395316457,0.34487911255564435,0.03691821589739987
27.49864483597371,279.14334479549734,110.9919267550772,2,1294.1177179642366,20,14.063027690977771,124.25725068351082,0.8760479685787426,2.260102272608584,7.386877049801182,0,21.433471009581982,159.1205312064709,16.259356535432072,0.5345950584808852,0.6441606067343102
6.910975522955424,313.69240944149624,74.85967279284083,1,3021.5037902804697,20,9.36831851949258,202.45148927071332,0.29487547060914204,2.405040573179394,3.7823314842276172,2,19.62635843490388,1088.9245773943824,0.31101952961245305,0.2301796294649853,0.027679094843471398
21.60354641871264,364.1106179710739,62.71384508360208,3,2807.770799693927,50,16.524662224438643,245.70034447725723,0.2175157524111021,1.9423585506245242,4.584429544846543,0,20.961814314313465,169.29910331873484,16.02928963260235,0.23971888530697197,0.7925757241935023
22.717556535809596,226.87171066687182,183.47978954550558,3,1397.1242062097494,50,15.259818363986314,278.7266737167173,0.6912113049331094,2.968605503932655,6.690113688147865,2,19.394101462681537,718.590599660835,0.752363291139984,0.44066816856933433,0.016720108635265924
14.459234510216366,147.58606496580705,114.0436406059831,3,1732.390294597302,50,15.044491215874054,111.59578576685388,0.2294427450438311,3.073129735630427,7.349825038096439,0,21.25603815579624,155.94112204146253,17.9149306271856,0.3537350391871845,0.21299488029807415
23.788492190209784,209.49246809335853,190.7039479456706,5,675.6982683139034,80,7.112350509501295,299.53003126370663,0.5735512274514594,2.5894381934199124,3.780266710177468,2,20.260540270399773,621.9960304699318,1.2095265221346154,0.8322601678793665,0.0004206016953939573
26.920443414990224,340.6656416929024,168.4316970437573,2,1548.6656030294002,20,9.404002880611603,210.324702205763,0.5252203220297774,3.1981924678902023,3.3855242552963407,0,23.302083005939053,160.20381349969935,17.22667847400991,0.4325078488515596,0.15033831184566515
29.261235168712677,128.5634388213931,167.19578978424522,3,2026.2748607631863,50,9.223365247401196,167.8380276553415,0.31921525027193126,2.3004183877905957,5.3593506496206,1,20.061779107516408,359.25215630914323,3.39295325799679,0.320208752886012,0.06488083212870928
5.695397654931732,366.3778553049417,83.03490366706927,3,2986.098406816274,50,8.640836617194562,117.12905976590754,0.7528677284265174,2.6090262486092697,3.193681168394405,0,23.60413767295113,151.44473742176507,16.389096541731003,0.2281693551266264,0.4635037072287334
10.64143530696195,281.40955560837403,177.77860604084205,1,2550.5922565058063,30,15.85095690647205,188.29006574522882,0.9844875506747488,2.528836133724169,8.697570791228369,2,22.64902578559512,1105.170197808032,0.35394663187368675,0.2880513745003417,0.021452784053195187
28.237787843174722,179.85800535247498,134.23800561127152,4,3175.330281898535,50,10.933331174655368,336.2092304353558,0.5715069078042142,3.4257689210184523,7.732862669858149,0,22.668499094949016,140.7230694772659,19.26445548758286,0.21838910953345206,0.013236602849964488
14.62880810565681,169.53127064945096,164.32574945905816,2,3163.493110936641,100,11.78619392498859,173.12984874909512,0.8110137861827199,2.5904869102983112,7.846472393185382,2,22.186438267943352,747.2296780923537,0.6090397594163343,0.22546596277784253,0.022984868325965847
9.56671628477022,412.832424174964,90.75785035297383,3,2538.04523967398,50,6.394513388601167,37.90260087925921,0.9883300092039617,3.189563243232441,2.9896420396758163,0,20.287910974839868,158.4905080527929,15.613888678535547,0.26437164070453173,0.16106092971779656
8.41630019716647,399.03447009003423,120.47358114098093,5,1577.6502243821565,30,17.367432376289425,145.92278408618972,0.2393304009944158,3.4858640211676097,9.353519913903185,2,18.543814729182987,719.5519670637973,0.6688398493723386,0.4361534159345581,0.0
9.921577869013163,218.2748987990797,139.3332282261499,1,2808.7014478423635,30,13.070168778847892,102.63574471299611,0.649098558895578,1.8239004447531502,2.893982522424354,2,20.36334873900351,1112.6182457416242,0.37310478043986467,0.23957054222478916,0.05266939198315876
14.391058142631353,476.2954862913768,102.7728993722057,2,1893.398568613792,10,19.596165595880493,161.82145932521888,0.1751836788906686,2.9185700702064303,7.732839365723811,0,21.131755115650634,165.63375208111145,14.975023928882857,0.4036049447918329,0.28280373450624346
20.522722460498784,177.56717914730189,153.18717820835508,3,826.1662160830431,80,9.45127078393667,147.56792407967833,0.61338819035032,2.9101904712260893,3.4511023071068907,0,22.009468335092507,145.49688912397227,17.590924991636424,0.7768553046054784,0.29438248050493887
26.729842888117037,275.32201531978956,182.46170022439966,3,2326.6195290907162,10,7.289152490181678,333.8551957456114,0.6797804662029474,2.1607843187996707,3.040563947640668,2,21.929520494119142,732.2127839830943,0.7271867982019218,0.30238162002585706,0.028080827053309262
10.658326194857105,113.0289399258444,77.05041298185242,2,646.239528363486,80,12.590245020303623,96.72503709551755,0.7899946141422108,2.6149386839300734,6.392639512614138,1,18.236612630918195,381.95760965244136,2.402358373823029,0.8877538061233958,0.03589459065712707
17.390556811196287,437.51373977761074,50.573131369873536,4,2597.8722209646326,20,8.553156032268593,346.21438410399173,0.10017100144660916,2.8746043594456836,4.4081918478449245,1,19.170593584881548,406.08169119094947,2.3076809720375047,0.26308518844524365,0.014081155107008907
9.682017207725798,454.46997196492043,182.35799929810395,3,2718.2880826111773,50,10.673574495910113,325.54126163907546,0.850470621652922,3.0990714887825748,3.9451907142516136,2,21.591485853881693,876.6398424116953,0.5651381136162591,0.25573914805358394,0.01448256178520381
14.436103766387813,385.19581637014215,156.4054543268606,3,2646.848679414043,80,12.814415949162054,218.51630494007696,0.5652173202466615,3.3112671186328893,4.934009067421025,2,22.010169047568127,836.035428443016,0.5702892240156361,0.2541261051637242,0.0
18.197126116596007,441.32394213415785,76.9183290830686,3,2347.5067552055734,30,16.086945295513924,377.8663609380155,0.5955470931115691,3.366750632066044,4.692471698764324,2,21.894329978519078,924.9028037531896,0.5063987246097246,0.2969354364540729,0.004901624479843159
29.171965481627115,357.84898439018434,186.35567551429875,2,1488.4793089031618,50,12.645329536875568,158.02306877136598,0.510849664438554,2.8188219972419226,2.2262877948046187,2,21.65646002325759,892.3460502553075,0.496960867805393,0.48096482027098303,0.017822058485731422
11.052360053619918,421.5967284236055,176.04223397743965,4,3042.6711916236804,30,7.711384301546427,289.79058336755566,0.590910961291403,2.548168434134526,7.251538209390213,1,19.013430021208368,370.4347751482756,2.6866296504606013,0.23441357595135345,0.04076781306683455
24.19042766409356,131.82062440549385,65.8833362623032,4,3166.053480786342,100,12.662311938219666,213.81355215003032,0.6639963142038622,1.930809409087519,8.158321810931316,0,22.791428252246366,145.15014292655795,17.56973071883503,0.19742914426374614,0.8195926726636711
14.27506876739092,118.41498854058887,194.63173275824084,2,2826.4339231825825,50,12.032012173310934,332.3825885012396,0.6081545611789533,2.008686693258233,7.1352525172464425,1,20.046754424093912,414.86959652783975,2.6382013395350863,0.22962959985504858,0.060544158691203956
18.928438645632077,408.7089107839588,156.78324462876145,2,1626.8901180044552,20,18.899574042118264,281.80376616232576,0.43057126202722196,3.348289161651828,8.620993541825381,2,20.935730949766228,818.7716151968273,0.4580634389959532,0.43065821627168244,0.0
6.842648388946403,373.3064049890344,169.89049347185585,3,1634.5300092750135,50,12.516146422448328,33.06998179279766,0.6063954901777523,3.2565619970156328,2.6244258801165605,1,16.780036304748553,377.38331709723553,2.451700762144019,0.4120162434384244,0.026865755003643202
15.897951639056968,340.7178862545805,177.50423063823507,3,1473.7821744731632,50,3.8414015311067495,124.89966014998407,0.15959066338428662,1.8706494281956085,6.421844497682937,2,19.74984315346913,729.8157721156354,0.6161882934343721,0.4484432162137852,0.0
29.266951458180067,366.78678556065444,158.8631062504747,1,811.1691423605378,50,17.31191308701326,181.76087657697167,0.4532210419385564,2.030025714807462,2.905759086650244,0,20.650780714585366,154.44322574701943,15.73883458856593,0.7808666350362554,0.7563594087850025
14.478691967496713,202.6290810321711,96.02699636823871,3,2282.4211600771027,30,10.499057508844674,40.2858727407304,0.2693390533684932,1.95410879682243,4.666747312238226,1,18.873258218247575,363.54782643905526,2.602751080539967,0.3023473800792949,0.08374345267136424
12.406398875983573,304.3841915685801,124.57474476089804,2,3075.9046745005758,20,10.366326711779681,342.0460469352551,0.3389433672983604,3.401297295984321,2.894858771209801,2,20.656138643390765,944.3154492141168,0.4389415686395365,0.24118268998106,0.012199026698201453
28.23542501557142,420.0770307574021,109.41581738372236,5,3174.8055103079323,100,5.144927316455673,344.48438834469187,0.8346220339797062,2.0304612487689173,8.932212135827662,2,23.925616267007705,695.1634836608182,0.7788241222134161,0.22805479540359727,0.016848798558135713
20.00534495146493,159.0821862434606,104.88051293775601,2,2004.8507451424396,100,8.726499225410688,152.85769933151158,0.842179782010571,2.5723083468176426,9.58682802187781,1,20.4074524236125,407.5874154757774,2.443996602362959,0.33384302528321524,0.032474945790759095
11.481422663238224,448.0367858525744,98.37475645198893,1,2050.5766236024483,80,12.633530862334366,60.99795022876878,0.22744210404081114,3.1616530718248295,3.951282289940891,0,20.911763153245527,154.6464843329973,15.680847389786912,0.3400518539661146,0.18384447913936147
14.929570523854009,446.190030428695,161.60472020793338,3,854.4338876579786,20,5.913073290918549,210.4675616751912,0.42197332561533885,3.214369473387408,5.753926744428607,0,20.788406963113747,158.37019027122176,16.600283339963216,0.7719797430375801,0.15617358477329601
14.965153217927641,147.63433649590488,172.69001662223823,4,1636.5674566832204,50,19.803920459367642,288.1606507917944,0.9160171580181301,1.8227034126786297,6.829739758827361,2,21.891077072578913,598.3721082249097,0.9772619687619385,0.40733128859432705,0.03199422816424245
25.81902587873489,374.7545707958467,197.2486664879014,1,2382.5702235737017,80,12.167135313011498,28.700259890318318,0.805433233794665,2.452803036893069,2.8532255961208213,2,21.320657231951994,992.6850861943274,0.3868725497705254,0.2852165170236363,0.028652637210038773
20.247685405599384,132.8856637091301,145.45668131674125,3,3123.663445101331,20,11.862623236883584,364.79472809618045,0.7326637167211901,2.1514279575293935,9.731941399988031,2,22.207230267382254,647.8914377915335,0.8196118624231112,0.22686266319062798,0.03195520773381774
27.568083347790292,421.84098426170686,98.44584963501555,2,1060.0193222762414,100,7.423314602585537,267.3824590268403,0.7733630082177543,1.8855716814324206,4.15091337617752,0,20.44792699202241,165.42061525945147,15.889580093598985,0.6305703674024543,0.84675193206576
28.394019680708706,124.63941795895713,131.7880181703861,4,1266.652476149186,10,16.90291160475121,117.34354147019744,0.8739051141425,2.1016028999034675,5.840578153300077,2,22.021269485107062,648.1728318623024,1.1554048881586017,0.5022770349709068,0.021906089364187524
24.64338305795578,217.41537168639718,58.4524158590666,4,2237.8409314150304,20,17.9205133819927,271.57932584405216,0.6465509294217588,1.854013122616266,5.98429455356812,2,21.392142824858716,737.0960836050808,0.6392298183123731,0.2880281430146137,0.03662882097211723
21.067458557183596,207.84343391327423,155.8731290629944,2,2685.275608665188,100,17.189887977718122,146.41882829478848,0.6608744142135166,2.718039053099249,2.5735529813696383,1,18.48426290579631,391.40999626192166,2.695285023388917,0.25175755308258774,0.04912056625943552
9.911761814248583,207.98498804357263,56.36360328780941,5,1872.690680602861,50,14.19522670383004,224.29844991891596,0.4751057243697169,2.3984441574271544,2.324977972167239,1,17.570895570396083,357.33961458105927,2.9330781694677173,0.3270347097978663,0.08532619222982811
8.790741611516363,235.98002678856983,51.98725714752708,4,3394.7072631191436,30,17.328933015967127,385.7255655047844,0.7547068187361828,2.2432611522313053,5.937163797892467,0,24.725888283589917,153.53562892094158,16.457190360246173,0.18809132926075378,0.6537629249006022
14.079905601313557,176.56251489883925,154.58603986608802,3,2951.642823898185,10,3.1229647467671815,256.30034523685487,0.6351524655946059,1.9793711153578932,6.737618334399916,0,21.953099141208924,159.6958203868794,16.780916636628515,0.21940527757445968,0.7950191266125577
13.18853622603056,333.4807824372118,65.47743324721809,5,3589.215051117389,10,10.85035576895913,237.2949048591799,0.12446949006340799,2.208135398308097,9.797512452670334,2,21.1577207041317,785.7237827202463,0.6516566677841281,0.19605658715563515,0.02259278441010666
26.530707071055456,404.0888625619493,102.14866036200817,5,3039.3693553219573,50,5.3603793057460045,55.532714932999795,0.5127266762605134,2.3275785719285453,2.029877840211058,1,19.364712695982632,341.40879960242046,2.939738923517007,0.21712168996248063,0.0875814573161895
12.491665253453988,287.0448225703999,105.14899411782415,3,1312.7581499237376,30,3.886062538818437,108.51367086705069,0.1749873566033468,2.056073116866412,2.9993590839320383,1,19.371407718327752,423.4486595526641,2.5101245591298773,0.5075667227695873,0.06664890697919332
11.12861208862807,116.3310405571452,143.90146847121696,4,1766.554557650448,50,15.466641172484062,376.36858808319795,0.4567197271553497,2.438053905756182,6.113466783124623,0,21.699007734184356,141.32997126263027,18.433524990501233,0.3430171221419733,0.5475712970192339
25.202703034264584,232.8581166559064,133.87338713387993,1,766.4810564155642,10,3.4715475871007975,102.72191357928705,0.5031071186850532,2.6904809125542433,3.0024671159710996,2,18.897472941336236,1015.2196926680474,0.3992389265670082,0.7879714782946928,0.026329511646847093
24.97506981476077,205.27042503058036,71.03307175760843,3,3219.0220452321423,100,17.86119340686064,203.93959805931124,0.13181687936961453,3.0630379640643355,8.321262867863105,1,20.648310509312928,412.71168885848243,2.667270227079673,0.1987511822835959,0.005971600899613309
11.29045261699996,497.3712878326277,55.677303711931046,5,944.146757188149,10,15.222163881233842,372.4352246129819,0.86254430279507,3.4498726807046403,5.530869115397497,1,20.1584389800211,425.68529043665376,2.6795128398376327,0.691694997500239,0.0
27.64919873955214,266.27134633888477,165.70376525717984,5,836.3091141845493,100,15.023148628044689,363.68494708096193,0.9050418139121267,3.2836896038609003,4.229977253453021,1,19.699774028189996,345.4949180993449,3.047334883234808,0.7445648286897397,0.01749439953500593
8.667205797739168,448.13751860844746,125.78435342440369,4,3468.887629466302,10,19.106462521702884,93.55672939860946,0.8511841602753074,3.26679289179748,9.578226506776335,2,22.02300149722587,901.0584474861994,0.6467969055238305,0.1977230020021972,0.0
23.055499733174855,235.82268383549453,187.83120743515514,1,1599.3736318797864,80,18.799536592791277,146.62820254401453,0.3879649211052577,1.8505319830116598,7.607264742933042,2,21.72599399217002,1047.7959259521067,0.410662026998881,0.43801717158709724,0.012254281557946247
10.716512301166047,444.4932195223127,51.82164285806394,4,1182.4477533045422,100,12.781638072172724,74.39466945586955,0.10424742144400395,2.4953547645181384,5.475411531551913,2,20.70654608197253,854.288280892245,0.5190444895141494,0.5795531430207774,6.60916755349742e-05
29.912596635683112,269.54012454802523,151.77276665810774,1,1026.6536309701835,20,6.290087419143366,30.69637877725379,0.7194507410183782,3.4824722208311725,2.732807496776867,2,20.461933694176295,1086.0290156591923,0.3825180596422086,0.6520255357101735,0.012973712132137398
12.16006313047551,421.7556772687486,78.12744723083478,3,1739.4026608305746,100,18.527530347532306,329.8111060945947,0.17646635428561142,3.2689351406171814,8.330605325651426,1,17.290413393425588,430.9381396107898,2.371252728638072,0.39971709646962383,9.074251795923582e-05
27.827113129544603,339.45531522485544,64.7272838264565,5,2455.2934139849212,50,16.791056707920028,243.09466086961956,0.28120941680643347,3.448878345383962,4.37011911375889,1,17.703332455138177,373.1018324510642,2.886311376182997,0.2772389990515323,0.003535979494946411
21.40844517091489,104.75413601167402,57.86043666184805,1,669.4837193194513,100,16.38652269481924,51.34452218712501,0.38736684213411077,2.4446051584319544,9.195451060322664,0,21.669403735494566,160.1160278929785,16.133917265665648,0.9640221160163858,0.5488007987870048
22.80233192426547,316.7311551155666,120.1247798556447,3,2315.4810452677434,100,9.905359665624593,60.091011449770086,0.27303341212056736,3.4715922942588238,9.693636616618686,1,18.811585270206663,362.67279355958857,2.5328162829684713,0.3111650568801379,0.0
14.921066287984907,230.35447797856517,86.97254736312652,2,2925.3432702554783,100,18.549137589534038,95.77030322517584,0.9054424979524259,2.060930539924483,4.367556212607133,1,23.1482663740792,431.6841141118712,2.1984026133419348,0.24044551864298996,0.07008811729763267
28.954999498094697,147.57195827226562,106.53552677000395,3,2556.6975408873996,50,8.716047733200773,118.28003780503636,0.9170382779392858,1.8137157834555986,9.849785348455605,0,24.38916410012918,161.54964404843383,18.405914912462016,0.26219697216660515,0.8751680100343757
10.56650811319282,183.1945381525022,183.84759359592982,1,1976.5041596323322,10,18.406005672609567,172.4316351483701,0.9314959727193365,2.9567045331291535,6.838879478213992,2,22.330210558462724,1059.2241024018526,0.378806997606798,0.3373849550648666,0.01899691326245361
15.191512318475285,204.92687042530164,61.05890897224123,1,2318.1943684845496,100,8.711439284987474,340.1154304795241,0.5383429166464062,3.2209393662254895,3.318132887182448,2,21.753372649349732,1153.3433394600638,0.3113616252637384,0.29452059754738247,0.016843883468486906
26.508855160442927,255.2322117022204,139.9785848562061,5,3554.498412091868,30,6.361589706029943,249.4863135680261,0.9021259681410542,2.7049564932570007,5.739003983274213,0,23.605811402215096,140.3695586875947,18.449652833001362,0.19240038684619115,0.41393660162339707
29.025732763542486,438.08873187815306,172.5067084448458,4,2806.078549822747,30,11.315704758572322,67.57841799210766,0.13018176005425003,2.391933160757595,8.693043661824078,2,21.89184878391111,807.3372887449747,0.7657679842878075,0.24923380081056812,0.0
12.393218010377842,277.4375001509393,71.20856871001675,4,1817.4646325387732,10,12.018011468647567,63.314884756338344,0.8740364747998859,3.013593625861241,3.1906504759104637,1,21.48343304893271,403.4505534972846,2.6939680295107316,0.3430389590635119,0.05649163852990198
20.691203810885778,147.7636522248573,81.95152317035647,3,953.094107300182,100,6.787147731174159,365.68572872468565,0.8029570239506346,2.562056570795225,9.756378951174508,1,18.910387538918012,400.18588028058764,2.9429963917191175,0.6187304495733316,0.014627747091456395
9.605058277700454,454.4003566756082,184.54094629848908,4,2905.6811883185233,10,8.140523381476184,44.421206702452245,0.9174827732974613,2.780679929942966,2.35156344232158,2,20.08232175000229,754.3960797565405,0.6467893672943895,0.25039190031076686,0.03175381962583357
27.695952362673214,242.81726215113642,91.19802342192494,4,2276.5641255051096,80,3.4198526867088246,155.7733680212915,0.10777258824877106,2.3253868414178074,5.741516621672067,2,17.925492277713257,740.1747719124729,0.7689414992693651,0.3058316226215873,0.0008618854634511956
20.15145371526109,368.4188296569695,98.13173766635052,1,3346.366380290021,50,5.924054454879341,341.3627308906928,0.5042202939755489,2.751631030821228,8.14231624228198,0,20.949877982045503,161.28466825929786,16.518971624390037,0.22904452773893516,0.38879097139261265
10.94822500397277,345.3554969680545,140.29976581570546,4,627.4562409078508,30,10.62148434586047,126.1455151410449,0.9957517782291768,2.78338282194622,9.085432098120096,0,19.858077501421057,165.32552380238096,15.794225170926156,1.0524748622357316,0.36453503817774396
24.061983560683988,411.20295744603266,160.18052604866378,1,2582.15178292765,80,10.315418752044682,152.62264095145855,0.9060504379291031,1.9457853571757278,9.752894936496514,0,22.931384867626875,158.59123245113526,15.220175898164337,0.26887058892118776,0.8130666325232266
26.124467379829312,217.76122401188854,138.47422254412243,1,928.9863082762633,30,7.733268571632941,331.06055153589085,0.38524862657590886,2.387023558620103,9.10851386564762,2,20.101022807126093,1094.5199031843092,0.3597515190356314,0.7000010183780413,0.02058758858843197
